# time  ID  size  fromHost  toHost  TTL  isResponse
31375.0000 M4473 652204 p63 gangs7 100 N 
31383.0000 M4474 590405 p28 gangs5 100 N 
31390.0000 M4475 1278613 p0 gangs2 100 N 
31399.0000 M4476 907967 w182 gangs3 100 N 
31404.0000 M4477 1039485 c132 gangs7 100 N 
31412.0000 M4478 932042 c85 gangs6 100 N 
31421.0000 M4479 894958 p53 gangs11 100 N 
31426.0000 M4480 1950782 c84 gangs1 100 N 
31432.0000 M4481 66109 w163 gangs11 100 N 
31439.0000 M4482 1835696 c103 gangs3 100 N 
31445.0000 M4483 1597132 p58 gangs7 100 N 
31452.0000 M4484 1070561 w173 gangs5 100 N 
31460.0000 M4485 75830 p41 gangs9 100 N 
31465.0000 M4486 30952 w205 gangs9 100 N 
31470.0000 M4487 768935 c131 gangs3 100 N 
31475.0000 M4488 1571187 p50 gangs2 100 N 
31480.0000 M4489 378406 c117 gangs0 100 N 
31485.0000 M4490 1858094 w157 gangs5 100 N 
31490.0000 M4491 839717 c98 gangs4 100 N 
31495.0000 M4492 1759635 c131 gangs8 100 N 
31501.0000 M4493 692416 c112 gangs7 100 N 
31506.0000 M4494 1001833 p43 gangs10 100 N 
31514.0000 M4495 973631 p46 gangs7 100 N 
31523.0000 M4496 511838 w180 gangs9 100 N 
31532.0000 M4497 989286 p61 gangs4 100 N 
31538.0000 M4498 1132110 w172 gangs3 100 N 
31547.0000 M4499 819172 c112 gangs7 100 N 
31553.0000 M4500 1260384 c114 gangs7 100 N 
31561.0000 M4501 313771 c72 gangs3 100 N 
31570.0000 M4502 1209735 w142 gangs4 100 N 
31579.0000 M4503 1388494 p14 gangs0 100 N 
31584.0000 M4504 1367160 w178 gangs6 100 N 
31590.0000 M4505 640574 p19 gangs2 100 N 
31599.0000 M4506 1355779 c72 gangs2 100 N 
31608.0000 M4507 1737713 p50 gangs9 100 N 
31614.0000 M4508 1230487 p14 gangs10 100 N 
31619.0000 M4509 1045640 c76 gangs11 100 N 
31627.0000 M4510 198017 c127 gangs10 100 N 
31636.0000 M4511 1228835 p51 gangs2 100 N 
31644.0000 M4512 338140 c84 gangs6 100 N 
31652.0000 M4513 1700087 p13 gangs2 100 N 
31660.0000 M4514 217486 w191 gangs2 100 N 
31665.0000 M4515 380333 w167 gangs0 100 N 
31671.0000 M4516 1682559 c121 gangs0 100 N 
31679.0000 M4517 1955340 c108 gangs9 100 N 
31688.0000 M4518 1108337 w168 gangs11 100 N 
31695.0000 M4519 579889 w161 gangs10 100 N 
31700.0000 M4520 719895 p1 gangs9 100 N 
31709.0000 M4521 854712 w183 gangs9 100 N 
31717.0000 M4522 756983 c77 gangs2 100 N 
31723.0000 M4523 1217900 w207 gangs9 100 N 
31731.0000 M4524 1662202 p25 gangs5 100 N 
31737.0000 M4525 1461284 p46 gangs11 100 N 
31744.0000 M4526 1243792 p17 gangs10 100 N 
31751.0000 M4527 1170635 c120 gangs0 100 N 
31760.0000 M4528 885944 w184 gangs3 100 N 
31769.0000 M4529 1213014 c71 gangs9 100 N 
31775.0000 M4530 1507669 c78 gangs4 100 N 
31782.0000 M4531 1491099 c133 gangs10 100 N 
31788.0000 M4532 1597085 w208 gangs10 100 N 
31793.0000 M4533 350232 c82 gangs11 100 N 
31800.0000 M4534 1433435 p39 gangs10 100 N 
31809.0000 M4535 1526649 w200 gangs10 100 N 
31818.0000 M4536 584177 p11 gangs8 100 N 
31826.0000 M4537 1345948 w175 gangs10 100 N 
31832.0000 M4538 307328 w206 gangs11 100 N 
31837.0000 M4539 1410865 w181 gangs9 100 N 
31842.0000 M4540 876734 c91 gangs6 100 N 
31847.0000 M4541 286890 p35 gangs0 100 N 
31855.0000 M4542 174800 w192 gangs11 100 N 
31861.0000 M4543 466683 w171 gangs3 100 N 
31870.0000 M4544 57397 c136 gangs6 100 N 
31876.0000 M4545 1659434 w152 gangs10 100 N 
31884.0000 M4546 1669061 p54 gangs11 100 N 
31892.0000 M4547 1709552 p8 gangs11 100 N 
31899.0000 M4548 784932 w196 gangs4 100 N 
31905.0000 M4549 424254 c125 gangs7 100 N 
31912.0000 M4550 90514 p13 gangs0 100 N 
31919.0000 M4551 102074 p55 gangs4 100 N 
31925.0000 M4552 545639 w187 gangs7 100 N 
31932.0000 M4553 471575 c88 gangs5 100 N 
31937.0000 M4554 298802 w172 gangs4 100 N 
31946.0000 M4555 889642 w191 gangs6 100 N 
31954.0000 M4556 1560394 c101 gangs7 100 N 
31959.0000 M4557 554833 p23 gangs2 100 N 
31965.0000 M4558 10384 p44 gangs7 100 N 
31970.0000 M4559 886947 p9 gangs10 100 N 
31978.0000 M4560 542617 w175 gangs10 100 N 
31983.0000 M4561 552593 w172 gangs9 100 N 
31990.0000 M4562 1856117 w149 gangs8 100 N 
31997.0000 M4563 363741 c129 gangs3 100 N 
32005.0000 M4564 1868164 w191 gangs9 100 N 
32010.0000 M4565 1405955 w148 gangs8 100 N 
32017.0000 M4566 1935938 p69 gangs9 100 N 
32023.0000 M4567 36885 c91 gangs1 100 N 
32029.0000 M4568 1817873 p17 gangs4 100 N 
32038.0000 M4569 810081 p61 gangs7 100 N 
32046.0000 M4570 834809 w172 gangs4 100 N 
32052.0000 M4571 1606361 w143 gangs0 100 N 
32061.0000 M4572 37111 w161 gangs9 100 N 
32070.0000 M4573 232478 p44 gangs2 100 N 
32075.0000 M4574 1123308 p36 gangs4 100 N 
32080.0000 M4575 434984 p19 gangs2 100 N 
32086.0000 M4576 1652213 p1 gangs0 100 N 
32093.0000 M4577 815642 p34 gangs11 100 N 
32100.0000 M4578 1600249 p27 gangs8 100 N 
32107.0000 M4579 658127 w173 gangs2 100 N 
32112.0000 M4580 389269 w171 gangs2 100 N 
32119.0000 M4581 489774 p11 gangs7 100 N 
32124.0000 M4582 1014543 p46 gangs5 100 N 
32133.0000 M4583 1729254 w155 gangs9 100 N 
32140.0000 M4584 1504600 c115 gangs10 100 N 
32146.0000 M4585 1823944 p39 gangs0 100 N 
32152.0000 M4586 1982970 c111 gangs5 100 N 
32158.0000 M4587 415817 p28 gangs3 100 N 
32165.0000 M4588 59238 w171 gangs1 100 N 
32172.0000 M4589 783081 c80 gangs8 100 N 
32178.0000 M4590 1202167 c79 gangs8 100 N 
32187.0000 M4591 1373908 p21 gangs11 100 N 
32195.0000 M4592 1092242 p22 gangs1 100 N 
32201.0000 M4593 1721866 w146 gangs9 100 N 
32208.0000 M4594 1005236 w171 gangs0 100 N 
32216.0000 M4595 696414 p14 gangs4 100 N 
32221.0000 M4596 1032240 p59 gangs3 100 N 
32230.0000 M4597 1143159 w145 gangs0 100 N 
32236.0000 M4598 219895 c99 gangs9 100 N 
32242.0000 M4599 76775 p9 gangs2 100 N 
32247.0000 M4600 1706860 w168 gangs2 100 N 
32255.0000 M4601 449386 w171 gangs8 100 N 
32261.0000 M4602 289761 w163 gangs10 100 N 
32270.0000 M4603 1014685 p40 gangs0 100 N 
32277.0000 M4604 1053144 p43 gangs5 100 N 
32285.0000 M4605 511560 p38 gangs5 100 N 
32291.0000 M4606 132663 w175 gangs11 100 N 
32298.0000 M4607 681048 p19 gangs11 100 N 
32305.0000 M4608 60472 w196 gangs10 100 N 
32310.0000 M4609 810889 c97 gangs7 100 N 
32317.0000 M4610 1255372 c122 gangs6 100 N 
32325.0000 M4611 612711 w175 gangs3 100 N 
32333.0000 M4612 949941 w141 gangs5 100 N 
32340.0000 M4613 278738 p38 gangs9 100 N 
32346.0000 M4614 951358 c81 gangs2 100 N 
32352.0000 M4615 809282 w201 gangs6 100 N 
32359.0000 M4616 815165 w166 gangs4 100 N 
32368.0000 M4617 1185534 c89 gangs5 100 N 
32377.0000 M4618 767299 p0 gangs8 100 N 
32383.0000 M4619 511047 c87 gangs4 100 N 
32388.0000 M4620 1516299 p32 gangs8 100 N 
32397.0000 M4621 1351282 c101 gangs2 100 N 
32403.0000 M4622 632816 w146 gangs2 100 N 
32412.0000 M4623 1056857 p24 gangs6 100 N 
32421.0000 M4624 844968 w148 gangs5 100 N 
32427.0000 M4625 1297142 c82 gangs5 100 N 
32436.0000 M4626 325534 p14 gangs10 100 N 
32444.0000 M4627 787842 p11 gangs7 100 N 
32453.0000 M4628 335638 w153 gangs4 100 N 
32462.0000 M4629 902351 c106 gangs9 100 N 
32467.0000 M4630 1742360 w198 gangs7 100 N 
32476.0000 M4631 849066 p26 gangs8 100 N 
32484.0000 M4632 826772 w180 gangs9 100 N 
32489.0000 M4633 1975690 p33 gangs7 100 N 
32495.0000 M4634 918717 p15 gangs7 100 N 
32501.0000 M4635 1592360 p9 gangs10 100 N 
32508.0000 M4636 814514 p15 gangs9 100 N 
32516.0000 M4637 1594044 p65 gangs2 100 N 
32522.0000 M4638 460670 w195 gangs8 100 N 
32530.0000 M4639 261399 p9 gangs11 100 N 
32539.0000 M4640 771211 w189 gangs6 100 N 
32547.0000 M4641 1661726 p14 gangs3 100 N 
32554.0000 M4642 1665301 p3 gangs2 100 N 
32561.0000 M4643 1147819 w188 gangs11 100 N 
32568.0000 M4644 211546 p17 gangs5 100 N 
32573.0000 M4645 474949 p55 gangs9 100 N 
32581.0000 M4646 1635010 w184 gangs6 100 N 
32589.0000 M4647 645809 p34 gangs6 100 N 
32596.0000 M4648 540930 p69 gangs6 100 N 
32602.0000 M4649 1835533 w156 gangs1 100 N 
32608.0000 M4650 855202 p40 gangs5 100 N 
32613.0000 M4651 534021 p9 gangs4 100 N 
32619.0000 M4652 1592565 w171 gangs2 100 N 
32626.0000 M4653 524862 p40 gangs6 100 N 
32633.0000 M4654 1644094 p38 gangs4 100 N 
32640.0000 M4655 937062 p39 gangs4 100 N 
32649.0000 M4656 101128 p16 gangs2 100 N 
32655.0000 M4657 134168 c120 gangs4 100 N 
32663.0000 M4658 1793550 w164 gangs8 100 N 
32670.0000 M4659 1696237 w194 gangs6 100 N 
32676.0000 M4660 1315993 w174 gangs4 100 N 
32683.0000 M4661 631937 p49 gangs6 100 N 
32688.0000 M4662 362672 p4 gangs6 100 N 
32696.0000 M4663 1828682 p20 gangs3 100 N 
32701.0000 M4664 1848270 w161 gangs11 100 N 
32709.0000 M4665 553998 p14 gangs5 100 N 
32717.0000 M4666 164736 c84 gangs0 100 N 
32726.0000 M4667 600096 c139 gangs7 100 N 
32735.0000 M4668 1625612 p29 gangs9 100 N 
32744.0000 M4669 729214 p1 gangs8 100 N 
32753.0000 M4670 1270213 c110 gangs0 100 N 
32760.0000 M4671 1981280 p56 gangs2 100 N 
32767.0000 M4672 1449528 p5 gangs1 100 N 
32776.0000 M4673 323915 p49 gangs6 100 N 
32781.0000 M4674 1806109 p14 gangs10 100 N 
32789.0000 M4675 1133185 w198 gangs11 100 N 
32797.0000 M4676 524949 w193 gangs11 100 N 
32804.0000 M4677 1642394 w146 gangs0 100 N 
32809.0000 M4678 330599 w162 gangs6 100 N 
32818.0000 M4679 43264 w195 gangs10 100 N 
32823.0000 M4680 55507 p54 gangs11 100 N 
32832.0000 M4681 408067 c120 gangs0 100 N 
32837.0000 M4682 435659 c86 gangs0 100 N 
32846.0000 M4683 1570746 c128 gangs5 100 N 
32855.0000 M4684 1403215 c79 gangs2 100 N 
32861.0000 M4685 283475 c104 gangs6 100 N 
32868.0000 M4686 1211031 w200 gangs7 100 N 
32876.0000 M4687 1554319 p40 gangs0 100 N 
32885.0000 M4688 1843389 p9 gangs0 100 N 
32892.0000 M4689 582853 c132 gangs3 100 N 
32898.0000 M4690 977560 w147 gangs8 100 N 
32903.0000 M4691 811330 p32 gangs2 100 N 
32910.0000 M4692 1798366 p25 gangs4 100 N 
32915.0000 M4693 738263 w155 gangs3 100 N 
32924.0000 M4694 1549531 p49 gangs3 100 N 
32930.0000 M4695 623084 c77 gangs0 100 N 
32936.0000 M4696 1343575 w165 gangs10 100 N 
32942.0000 M4697 599050 w200 gangs9 100 N 
32951.0000 M4698 1204502 c74 gangs6 100 N 
32960.0000 M4699 15695 c98 gangs9 100 N 
32965.0000 M4700 28144 c106 gangs10 100 N 
32973.0000 M4701 867482 c107 gangs10 100 N 
32981.0000 M4702 1098128 c133 gangs3 100 N 
32987.0000 M4703 1026687 p2 gangs11 100 N 
32995.0000 M4704 1574013 w145 gangs10 100 N 
33003.0000 M4705 1670532 w176 gangs6 100 N 
33012.0000 M4706 618634 c133 gangs4 100 N 
33018.0000 M4707 1995043 c124 gangs9 100 N 
33023.0000 M4708 1270405 w177 gangs10 100 N 
33028.0000 M4709 1033055 c121 gangs9 100 N 
33037.0000 M4710 868648 p19 gangs1 100 N 
33044.0000 M4711 1827985 p69 gangs5 100 N 
33050.0000 M4712 533948 w152 gangs5 100 N 
33058.0000 M4713 1364353 w141 gangs9 100 N 
33064.0000 M4714 268712 w205 gangs8 100 N 
33072.0000 M4715 1769401 p13 gangs2 100 N 
33077.0000 M4716 1299967 w190 gangs0 100 N 
33084.0000 M4717 1961379 c122 gangs5 100 N 
33091.0000 M4718 1844405 w182 gangs2 100 N 
33097.0000 M4719 129217 c76 gangs3 100 N 
33105.0000 M4720 1025034 c137 gangs2 100 N 
33114.0000 M4721 517776 p5 gangs9 100 N 
33121.0000 M4722 656024 p29 gangs8 100 N 
33130.0000 M4723 236126 c121 gangs11 100 N 
33135.0000 M4724 947161 p62 gangs11 100 N 
33142.0000 M4725 181583 p3 gangs8 100 N 
33151.0000 M4726 731372 p21 gangs2 100 N 
33159.0000 M4727 261867 w195 gangs2 100 N 
33167.0000 M4728 88234 c78 gangs2 100 N 
33176.0000 M4729 1994953 c122 gangs1 100 N 
33185.0000 M4730 1005380 w187 gangs7 100 N 
33192.0000 M4731 373970 w185 gangs8 100 N 
33198.0000 M4732 1002443 p61 gangs11 100 N 
33207.0000 M4733 481148 p67 gangs2 100 N 
33214.0000 M4734 745819 w197 gangs8 100 N 
33223.0000 M4735 462384 w151 gangs10 100 N 
33229.0000 M4736 1067813 p58 gangs10 100 N 
33235.0000 M4737 627302 p42 gangs0 100 N 
33240.0000 M4738 1982215 p3 gangs2 100 N 
33247.0000 M4739 603462 w174 gangs10 100 N 
33254.0000 M4740 224140 p21 gangs6 100 N 
33263.0000 M4741 1695463 c98 gangs3 100 N 
33269.0000 M4742 1715995 p3 gangs4 100 N 
33278.0000 M4743 554106 w208 gangs8 100 N 
33285.0000 M4744 18145 c135 gangs10 100 N 
33293.0000 M4745 1896686 w205 gangs9 100 N 
33300.0000 M4746 1234263 w192 gangs7 100 N 
33305.0000 M4747 732989 c92 gangs10 100 N 
33314.0000 M4748 833422 p54 gangs1 100 N 
33319.0000 M4749 629508 p63 gangs7 100 N 
33328.0000 M4750 1246430 c133 gangs2 100 N 
33337.0000 M4751 140255 p13 gangs7 100 N 
33342.0000 M4752 1775918 w149 gangs5 100 N 
33349.0000 M4753 1561038 w143 gangs3 100 N 
33357.0000 M4754 868028 p7 gangs2 100 N 
33366.0000 M4755 1469917 p48 gangs1 100 N 
33373.0000 M4756 972030 w181 gangs5 100 N 
33379.0000 M4757 835972 c112 gangs2 100 N 
33388.0000 M4758 87688 w163 gangs6 100 N 
33394.0000 M4759 1336611 w142 gangs10 100 N 
33401.0000 M4760 1354667 w203 gangs5 100 N 
33410.0000 M4761 1387951 w169 gangs10 100 N 
33417.0000 M4762 734102 w200 gangs0 100 N 
33424.0000 M4763 279124 c83 gangs2 100 N 
33433.0000 M4764 1013489 c95 gangs4 100 N 
33440.0000 M4765 418824 w191 gangs7 100 N 
33445.0000 M4766 280586 p29 gangs7 100 N 
33451.0000 M4767 76631 p61 gangs11 100 N 
33456.0000 M4768 411276 w194 gangs10 100 N 
33465.0000 M4769 272405 w194 gangs0 100 N 
33470.0000 M4770 265809 c98 gangs10 100 N 
33478.0000 M4771 475773 c103 gangs6 100 N 
33486.0000 M4772 966735 w193 gangs11 100 N 
33491.0000 M4773 314741 p15 gangs8 100 N 
33500.0000 M4774 1293938 w180 gangs10 100 N 
33508.0000 M4775 1100055 w155 gangs1 100 N 
33517.0000 M4776 508847 p37 gangs3 100 N 
33522.0000 M4777 1172267 p68 gangs11 100 N 
33529.0000 M4778 922740 c99 gangs0 100 N 
33535.0000 M4779 542387 c86 gangs10 100 N 
33543.0000 M4780 559707 w177 gangs7 100 N 
33552.0000 M4781 1105881 w172 gangs4 100 N 
33559.0000 M4782 500756 p69 gangs2 100 N 
33566.0000 M4783 802389 c86 gangs11 100 N 
33572.0000 M4784 724130 c109 gangs9 100 N 
33579.0000 M4785 423602 c110 gangs5 100 N 
33587.0000 M4786 1020517 w163 gangs0 100 N 
33593.0000 M4787 486706 w185 gangs8 100 N 
33600.0000 M4788 1869048 w144 gangs11 100 N 
33605.0000 M4789 443402 c139 gangs7 100 N 
33614.0000 M4790 969060 p46 gangs8 100 N 
33622.0000 M4791 1039560 c71 gangs3 100 N 
33631.0000 M4792 38646 c127 gangs5 100 N 
33636.0000 M4793 468745 c90 gangs7 100 N 
33645.0000 M4794 801766 c99 gangs6 100 N 
33652.0000 M4795 26435 w203 gangs10 100 N 
33658.0000 M4796 572253 p62 gangs1 100 N 
33667.0000 M4797 830755 p46 gangs6 100 N 
33676.0000 M4798 44640 p6 gangs9 100 N 
33685.0000 M4799 985545 c74 gangs7 100 N 
33690.0000 M4800 465815 c129 gangs8 100 N 
33696.0000 M4801 1957172 w198 gangs9 100 N 
33704.0000 M4802 1616939 c106 gangs2 100 N 
33711.0000 M4803 757118 w207 gangs1 100 N 
33720.0000 M4804 1779849 w188 gangs10 100 N 
33727.0000 M4805 187047 w202 gangs8 100 N 
33732.0000 M4806 1146554 w193 gangs4 100 N 
33737.0000 M4807 1085746 w145 gangs3 100 N 
33744.0000 M4808 1702185 c130 gangs7 100 N 
33751.0000 M4809 1746703 c90 gangs5 100 N 
33760.0000 M4810 270418 p46 gangs7 100 N 
33769.0000 M4811 1543935 p29 gangs2 100 N 
33774.0000 M4812 794680 w196 gangs9 100 N 
33783.0000 M4813 727165 w193 gangs0 100 N 
33790.0000 M4814 1657436 w142 gangs3 100 N 
33797.0000 M4815 707727 c137 gangs8 100 N 
33802.0000 M4816 1897107 c91 gangs6 100 N 
33811.0000 M4817 1019921 w163 gangs7 100 N 
33816.0000 M4818 1503889 c112 gangs0 100 N 
33825.0000 M4819 1691379 w172 gangs0 100 N 
33831.0000 M4820 467636 w195 gangs8 100 N 
33836.0000 M4821 468252 c112 gangs1 100 N 
33842.0000 M4822 368258 w168 gangs3 100 N 
33847.0000 M4823 664311 p16 gangs1 100 N 
33852.0000 M4824 1404847 w169 gangs7 100 N 
33860.0000 M4825 266595 p23 gangs9 100 N 
33867.0000 M4826 1048050 w153 gangs11 100 N 
33876.0000 M4827 57753 w185 gangs8 100 N 
33883.0000 M4828 56076 w203 gangs7 100 N 
33890.0000 M4829 774023 p17 gangs5 100 N 
33896.0000 M4830 239707 c94 gangs6 100 N 
33902.0000 M4831 1746337 p12 gangs2 100 N 
33911.0000 M4832 1309464 c76 gangs0 100 N 
33919.0000 M4833 395439 w167 gangs8 100 N 
33926.0000 M4834 160722 c115 gangs8 100 N 
33933.0000 M4835 1729259 c104 gangs10 100 N 
33938.0000 M4836 827439 w156 gangs10 100 N 
33944.0000 M4837 1465896 c79 gangs9 100 N 
33950.0000 M4838 1880863 w150 gangs6 100 N 
33956.0000 M4839 190401 w183 gangs11 100 N 
33965.0000 M4840 1570930 p56 gangs4 100 N 
33971.0000 M4841 599236 p29 gangs1 100 N 
33978.0000 M4842 988917 w169 gangs4 100 N 
33983.0000 M4843 156484 w205 gangs3 100 N 
33990.0000 M4844 994985 p62 gangs4 100 N 
33996.0000 M4845 1668054 w151 gangs4 100 N 
34003.0000 M4846 715322 p54 gangs0 100 N 
34010.0000 M4847 1645890 w142 gangs5 100 N 
34017.0000 M4848 1728454 w195 gangs0 100 N 
34023.0000 M4849 857406 p10 gangs4 100 N 
34029.0000 M4850 65851 c76 gangs8 100 N 
34038.0000 M4851 1482626 c104 gangs5 100 N 
34047.0000 M4852 1987877 c105 gangs4 100 N 
34055.0000 M4853 965312 c76 gangs3 100 N 
34061.0000 M4854 596823 p67 gangs3 100 N 
34070.0000 M4855 590739 w206 gangs9 100 N 
34078.0000 M4856 740339 w200 gangs11 100 N 
34085.0000 M4857 1569328 w174 gangs0 100 N 
34091.0000 M4858 1642798 c84 gangs1 100 N 
34099.0000 M4859 1263603 p46 gangs7 100 N 
34108.0000 M4860 1907473 p12 gangs9 100 N 
34115.0000 M4861 782841 p18 gangs6 100 N 
34120.0000 M4862 1781733 p37 gangs1 100 N 
34127.0000 M4863 1775316 w162 gangs7 100 N 
34134.0000 M4864 248261 p20 gangs4 100 N 
34140.0000 M4865 916491 c107 gangs4 100 N 
34148.0000 M4866 982545 c112 gangs11 100 N 
34156.0000 M4867 869625 w175 gangs11 100 N 
34162.0000 M4868 37749 p43 gangs11 100 N 
34168.0000 M4869 168188 p4 gangs0 100 N 
34175.0000 M4870 1361010 p68 gangs5 100 N 
34184.0000 M4871 1054514 p13 gangs11 100 N 
34192.0000 M4872 923809 c107 gangs8 100 N 
34201.0000 M4873 1642720 p4 gangs6 100 N 
34206.0000 M4874 405912 w208 gangs10 100 N 
34211.0000 M4875 1152504 p50 gangs0 100 N 
34219.0000 M4876 99665 c76 gangs3 100 N 
34227.0000 M4877 1319830 w144 gangs11 100 N 
34235.0000 M4878 1617997 w157 gangs2 100 N 
34244.0000 M4879 1720206 p42 gangs1 100 N 
34253.0000 M4880 472883 w152 gangs1 100 N 
34262.0000 M4881 588021 p54 gangs6 100 N 
34271.0000 M4882 461625 w165 gangs4 100 N 
34279.0000 M4883 150698 c106 gangs4 100 N 
34288.0000 M4884 230014 w208 gangs8 100 N 
34297.0000 M4885 530671 p55 gangs1 100 N 
34305.0000 M4886 1111759 c97 gangs3 100 N 
34312.0000 M4887 294359 p22 gangs4 100 N 
34318.0000 M4888 1935646 w168 gangs0 100 N 
34326.0000 M4889 1306481 w205 gangs4 100 N 
34332.0000 M4890 1022665 w159 gangs5 100 N 
34341.0000 M4891 424247 c127 gangs5 100 N 
34348.0000 M4892 1056045 w199 gangs9 100 N 
34354.0000 M4893 382333 p41 gangs1 100 N 
34361.0000 M4894 1881497 c73 gangs4 100 N 
34369.0000 M4895 719137 c79 gangs0 100 N 
34377.0000 M4896 584320 p32 gangs4 100 N 
34386.0000 M4897 432028 c108 gangs8 100 N 
34394.0000 M4898 115452 w179 gangs0 100 N 
34402.0000 M4899 878048 c102 gangs4 100 N 
34410.0000 M4900 1595045 w142 gangs11 100 N 
34417.0000 M4901 729985 w150 gangs3 100 N 
34424.0000 M4902 1138370 c124 gangs8 100 N 
34431.0000 M4903 129583 w185 gangs8 100 N 
34439.0000 M4904 827608 w205 gangs7 100 N 
34448.0000 M4905 1303347 w200 gangs6 100 N 
34455.0000 M4906 1150217 c108 gangs8 100 N 
34464.0000 M4907 30740 c99 gangs5 100 N 
34471.0000 M4908 1968573 c123 gangs2 100 N 
34480.0000 M4909 841539 w175 gangs7 100 N 
34488.0000 M4910 1579833 p55 gangs0 100 N 
34494.0000 M4911 1739055 p38 gangs8 100 N 
34500.0000 M4912 1371937 w169 gangs2 100 N 
34509.0000 M4913 695038 p68 gangs4 100 N 
34516.0000 M4914 1949185 p19 gangs11 100 N 
34524.0000 M4915 1878503 w164 gangs1 100 N 
34529.0000 M4916 251914 c136 gangs9 100 N 
34537.0000 M4917 362464 p6 gangs11 100 N 
34543.0000 M4918 1410958 c72 gangs6 100 N 
34551.0000 M4919 254273 p29 gangs6 100 N 
34560.0000 M4920 1248981 w165 gangs0 100 N 
34565.0000 M4921 215533 c88 gangs5 100 N 
34572.0000 M4922 474620 p4 gangs7 100 N 
34581.0000 M4923 1079126 p0 gangs2 100 N 
34590.0000 M4924 720927 c108 gangs8 100 N 
34596.0000 M4925 1169356 p13 gangs11 100 N 
34604.0000 M4926 252742 p62 gangs6 100 N 
34611.0000 M4927 1314504 c113 gangs7 100 N 
34620.0000 M4928 1688620 p37 gangs3 100 N 
34628.0000 M4929 1667802 p15 gangs9 100 N 
34637.0000 M4930 249913 w201 gangs4 100 N 
34646.0000 M4931 288959 w191 gangs4 100 N 
34652.0000 M4932 748924 c89 gangs8 100 N 
34661.0000 M4933 858384 w142 gangs5 100 N 
34667.0000 M4934 714293 w200 gangs0 100 N 
34673.0000 M4935 364351 c97 gangs1 100 N 
34682.0000 M4936 180652 p69 gangs9 100 N 
34691.0000 M4937 1078322 w148 gangs3 100 N 
34698.0000 M4938 922092 w148 gangs11 100 N 
34706.0000 M4939 291157 c109 gangs8 100 N 
34714.0000 M4940 1729793 c119 gangs2 100 N 
34723.0000 M4941 993820 w166 gangs4 100 N 
34730.0000 M4942 524324 p22 gangs11 100 N 
34736.0000 M4943 1239036 p22 gangs4 100 N 
34745.0000 M4944 870768 p61 gangs4 100 N 
34754.0000 M4945 301019 w203 gangs5 100 N 
34759.0000 M4946 1376879 w160 gangs8 100 N 
34764.0000 M4947 163731 c124 gangs8 100 N 
34770.0000 M4948 522602 c74 gangs7 100 N 
34776.0000 M4949 1748902 c123 gangs10 100 N 
34783.0000 M4950 932426 w181 gangs4 100 N 
34789.0000 M4951 165423 w167 gangs6 100 N 
34796.0000 M4952 1749115 w161 gangs10 100 N 
34804.0000 M4953 683606 c70 gangs8 100 N 
34812.0000 M4954 355323 p30 gangs1 100 N 
34819.0000 M4955 1563476 c134 gangs4 100 N 
34825.0000 M4956 1840410 c96 gangs9 100 N 
34833.0000 M4957 241225 p52 gangs4 100 N 
34842.0000 M4958 760940 c88 gangs8 100 N 
34848.0000 M4959 1760723 c92 gangs4 100 N 
34856.0000 M4960 929652 c108 gangs9 100 N 
34864.0000 M4961 503630 w164 gangs7 100 N 
34872.0000 M4962 1300213 p6 gangs8 100 N 
34879.0000 M4963 980409 p36 gangs0 100 N 
34886.0000 M4964 878970 p44 gangs0 100 N 
34891.0000 M4965 673005 c111 gangs6 100 N 
34899.0000 M4966 191319 c119 gangs9 100 N 
34907.0000 M4967 237444 p63 gangs5 100 N 
34913.0000 M4968 1909825 p12 gangs7 100 N 
34918.0000 M4969 1652279 c82 gangs2 100 N 
34927.0000 M4970 1106012 w163 gangs8 100 N 
34935.0000 M4971 91449 w150 gangs9 100 N 
34943.0000 M4972 197641 w205 gangs6 100 N 
34950.0000 M4973 419893 c126 gangs5 100 N 
34957.0000 M4974 1609018 p39 gangs1 100 N 
34964.0000 M4975 22743 w180 gangs8 100 N 
34973.0000 M4976 1665510 p33 gangs11 100 N 
34980.0000 M4977 1036631 p26 gangs9 100 N 
34986.0000 M4978 558103 c92 gangs8 100 N 
34994.0000 M4979 1300786 p22 gangs10 100 N 
35000.0000 M4980 1005778 w151 gangs3 100 N 
35006.0000 M4981 1631132 w153 gangs10 100 N 
35015.0000 M4982 238007 p49 gangs1 100 N 
35020.0000 M4983 666796 p51 gangs3 100 N 
35029.0000 M4984 1682733 c121 gangs10 100 N 
35037.0000 M4985 1915704 p16 gangs3 100 N 
35045.0000 M4986 245481 c115 gangs10 100 N 
35053.0000 M4987 1621103 w205 gangs5 100 N 
35058.0000 M4988 820843 w182 gangs5 100 N 
35064.0000 M4989 1670222 w173 gangs6 100 N 
35072.0000 M4990 1950905 p26 gangs2 100 N 
35081.0000 M4991 1585415 p58 gangs0 100 N 
35088.0000 M4992 1037292 p67 gangs10 100 N 
35093.0000 M4993 106276 w197 gangs9 100 N 
35098.0000 M4994 967398 w160 gangs9 100 N 
35103.0000 M4995 1681471 w194 gangs5 100 N 
35109.0000 M4996 1926874 w151 gangs9 100 N 
35117.0000 M4997 237469 p59 gangs5 100 N 
35124.0000 M4998 528292 c100 gangs11 100 N 
35129.0000 M4999 385170 c115 gangs0 100 N 
35138.0000 M5000 1250388 c109 gangs10 100 N 
